Store_Name,Store_Lat,Store_Long,Store_City,Store_Chain_Name,Store_Star_Rating,Store_Review,sentiment_vader,sentiment_category_vader,roberta_neg,roberta_neu,roberta_pos,Emotion,sentiment_type
chipotle-mexican-grill-marlton,39.87812,-74.91998,Philadelphia,Chipotle Mexican Grill,5,"Ya know. If I'm being completely honest, I used to have a lot of issues with this location in the promenade specifically. I'm not a very confrontational...",0.5563,positive,0.61438555,0.3573311,0.028283356,realization,negative
chipotle-mexican-grill-mount-laurel-4,39.9699665,-74.91403733,Philadelphia,Chipotle Mexican Grill,4,"This is my go to Chipotle. The staff is friendly, the store is clean, the staff does their best to keep up. There is a lot of customer traffic here. There...",0.8779,positive,0.0058696386,0.07736952,0.9167608,admiration,positive
chipotle-mexican-grill-mount-laurel-4,39.9699665,-74.91403733,Philadelphia,Chipotle Mexican Grill,1,"Worst Chipotle 

Never have I been to a Chipotle that consistently does not open for in person service. During COVID it was understandable that we had to...",-0.6249,negative,0.7468658,0.21586187,0.037272256,disgust,negative
chipotle-mexican-grill-newtown-square,39.9870595878159,-75.4054610945211,Philadelphia,Chipotle Mexican Grill,1,Absolutely the worst!  Placed an order for a burrito bowl and only gave us our add ons and not the actual burrito bowl.  Told us that's what we ordered and...,0.6474,positive,0.5936599,0.3425556,0.063784555,disgust,negative
chipotle-mexican-grill-newtown-square,39.9870595878159,-75.4054610945211,Philadelphia,Chipotle Mexican Grill,2,"The employees just don't care that much. It's not that they're bad, but it's mediocre. They cook the food and that's it. No utensils, no rush, no customer...",-0.8068,negative,0.77570903,0.19740315,0.026887797,disapproval,negative
chipotle-mexican-grill-philadelphia-10,40.0478755406906,-75.0582505447421,Philadelphia,Chipotle Mexican Grill,1,"The food is made very, VERY, very poorly at this Chipotle!! It's obvious to me that they import `Montezuma's Revenge` (Salmonella, e-coli, etc.) directly...",0.0,neutral,0.9555589,0.040447146,0.0039939363,disapproval,negative
chipotle-mexican-grill-philadelphia-10,40.0478755406906,-75.0582505447421,Philadelphia,Chipotle Mexican Grill,1,"Everytime I Come Into This Chipotle It's Never Clean! Floor dirty, food counter is messy with OLD FOOD, trash cans over flowing and the floor sticky! The...",-0.4471,negative,0.96704626,0.028596547,0.004357148,disgust,negative
chipotle-mexican-grill-philadelphia-10,40.0478755406906,-75.0582505447421,Philadelphia,Chipotle Mexican Grill,1,"So food was good, if it was what i ordered. 
They put random toppings on our bowls that we didn't even ask for, gave such small portions & this entire place...",0.4877,positive,0.070107736,0.243917,0.6859753,admiration,positive
chipotle-mexican-grill-philadelphia-11,39.9517,-75.16819,Philadelphia,Chipotle Mexican Grill,5,This is my first Yelp review and it is only fitting. I visit this location at least once a week. I'd say I use the online services at least 90% of the time....,0.0,neutral,0.0023769964,0.09589973,0.90172327,approval,positive
chipotle-mexican-grill-philadelphia-11,39.9517,-75.16819,Philadelphia,Chipotle Mexican Grill,1,"This place is disgusting. Sour cream mixed in with the guacamole, dirty spoons all over. 

Dirty Dirty Dirty I have seen cleaner condition's and have eaten...",-0.9231,negative,0.9675831,0.02853661,0.0038803106,disgust,negative
chipotle-mexican-grill-philadelphia-11,39.9517,-75.16819,Philadelphia,Chipotle Mexican Grill,1,"I am writing about my awful experience at one of your establishments located at 1625 Chestnut St, Ste. F6, Philadelphia, PA. 19103. Please keep in mind this...",-0.1779,negative,0.776733,0.20439039,0.018876662,fear,negative
chipotle-mexican-grill-philadelphia-14,40.07525,-75.03235,Philadelphia,Chipotle Mexican Grill,1,"Laziest humans on the planet. 
Once I came in and they refused to honor my chipotle reward....second time I came in it was before noon and everyone but one...",0.1513,positive,0.31859985,0.32152215,0.35987797,disgust,positive
chipotle-mexican-grill-philadelphia-14,40.07525,-75.03235,Philadelphia,Chipotle Mexican Grill,3,"I really love coming to this Chipotle in person, however I always seem to have a problem with the deliveries. One day it's a missing item in my order, the...",-0.296,negative,0.88774085,0.100313045,0.01194607,love,negative
chipotle-mexican-grill-philadelphia-16,39.9572771,-75.1914083,Philadelphia,Chipotle Mexican Grill,3,"I don't think I have ever seen a Chipotle rated this low on Yelp. People love Chipotle, but apparently not this location.

My experience wasn't all that bad...",0.3291,positive,0.5003549,0.38963383,0.11001126,disapproval,negative
chipotle-mexican-grill-philadelphia-16,39.9572771,-75.1914083,Philadelphia,Chipotle Mexican Grill,1,"City Avenue,  Philadelphia,PA location:
Absolutely horrible! I was so disappointed at what transpired when I came in to pick up my order...that was NEVER...",-0.8165,negative,0.97839147,0.019162707,0.002445855,disappointment,negative
chipotle-mexican-grill-philadelphia-16,39.9572771,-75.1914083,Philadelphia,Chipotle Mexican Grill,3,"Have only gone once but do not plan on going again. Although staff was pleasant enough, they seem distracted and more invested in their conversations then...",0.2293,positive,0.2633514,0.35556346,0.38108516,optimism,positive
chipotle-mexican-grill-philadelphia-2,40.0075055544655,-75.2122489840441,Philadelphia,Chipotle Mexican Grill,4,"One of the nicer Chipotle's I've been to in Philadelphia. Lots of seating, very clean, and nice ambient lighting.

Went here a little after 6pm. There was...",0.8384,positive,0.0011780144,0.022586163,0.9762358,admiration,positive
chipotle-mexican-grill-philadelphia-2,40.0075055544655,-75.2122489840441,Philadelphia,Chipotle Mexican Grill,1,I just threw away both taco's after a couple bites. It wasn't tasting right and then I put a piece of chicken in my mouth by itself and it tasted like dish...,0.3612,positive,0.95011544,0.045846384,0.0040381206,disgust,negative
chipotle-mexican-grill-philadelphia-3,39.9487103,-75.1606914843586,Philadelphia,Chipotle Mexican Grill,3,Location is great as I work close by and could easily stop here for lunch.   Service here is usually OK. Lettuce isn't as fresh so I always skip that coming...,0.7408,positive,0.02170639,0.09796259,0.880331,admiration,positive
chipotle-mexican-grill-philadelphia-3,39.9487103,-75.1606914843586,Philadelphia,Chipotle Mexican Grill,1,"Take a look at this. I didn't eat this. The fork is clean, the sides are clean, the food hasn't been touched. I ordered a burrito bowl and this was how it...",0.6597,positive,0.37982985,0.49956623,0.12060394,approval,negative
chipotle-mexican-grill-philadelphia-3,39.9487103,-75.1606914843586,Philadelphia,Chipotle Mexican Grill,2,"It always amazed me how awful this Chipotle is every time I go here. My favorite time was when they were out of chicken, white rice and had absolutely no...",0.4939,positive,0.87713164,0.09736977,0.025498593,surprise,negative
chipotle-mexican-grill-philadelphia-7,39.979395,-75.153032,Philadelphia,Chipotle Mexican Grill,5,"Wow, there are a lot of emotions here for a Chipotle... Also, lol at the photo comparing a hand to a burrito when the hand is clearly way closer to the...",0.89,positive,0.94889075,0.047260392,0.0038489401,amusement,negative
chipotle-mexican-grill-philadelphia-7,39.979395,-75.153032,Philadelphia,Chipotle Mexican Grill,2,"This chicken taste like a school district lunch.
Who approved this?


Sincerely Disappointed,
-XOXO Philadelphia",-0.6908,negative,0.7236078,0.23385951,0.042532668,curiosity,negative
chipotle-mexican-grill-philadelphia-7,39.979395,-75.153032,Philadelphia,Chipotle Mexican Grill,2,"Normally I have no problems with this Chipotle, but DO NOT order GrubHub or they will mess it up. I had ordered delivery and ended up having to walk all the...",0.9403,positive,0.09807624,0.4637151,0.43820858,approval,positive
chipotle-mexican-grill-philadelphia-8,39.954101,-75.200795,Philadelphia,Chipotle Mexican Grill,3,"The preparation at this location is mediocre at best. They seem to always be overwhelmed with mobile pickup orders or Ubereats types of orders. 

I've...",0.6597,positive,0.9080342,0.08440307,0.0075627416,disapproval,negative
chipotle-mexican-grill-philadelphia-8,39.954101,-75.200795,Philadelphia,Chipotle Mexican Grill,2,"DO NOT ORDER ONLINE OR THROUGH APP
I swear this location takes actual pride in messing up your order. I have ordered from here probably 7 times and have...",0.296,positive,0.92389923,0.06823228,0.0078683905,caring,negative
chipotle-mexican-grill-philadelphia-8,39.954101,-75.200795,Philadelphia,Chipotle Mexican Grill,4,"Went here on my lunch break a few weekend ago and I'm not sure if I got a good crew, but my bowel was full and my food was good. No long lines like during...",0.6974,positive,0.019854873,0.16480628,0.81533885,confusion,positive
chipotle-mexican-grill-philadelphia-9,39.9494795503162,-75.16667875214955,Philadelphia,Chipotle Mexican Grill,4,"Arrived early, just before the lunch rush and am glad I did.
There was a small piece of bone in my chicken bowl.  Very small, but still.

Then 2 Mom's...",0.25,positive,0.012846761,0.16030744,0.8268458,joy,positive
chipotle-mexican-grill-philadelphia-9,39.9494795503162,-75.16667875214955,Philadelphia,Chipotle Mexican Grill,1,"This location is the absolute worst. They never have items stocked (no guac, no salad dressing, etc) and you'll get major attitude if you question why that...",-0.743,negative,0.97337216,0.023573877,0.0030539231,disgust,negative
chipotle-mexican-grill-philadelphia-9,39.9494795503162,-75.16667875214955,Philadelphia,Chipotle Mexican Grill,3,"I was going to give one star, but decided to try a few more times before reviewing and the service definitely improved. Few months ago, our order was always...",0.8271,positive,0.016091002,0.15640739,0.8275016,optimism,positive
chipotle-mexican-grill-plymouth-meeting-2,40.116192,-75.282959,Philadelphia,Chipotle Mexican Grill,1,I would give zero stars for customer service if I could. Came in on a weekend and was told they couldn't make anything on the kids menu because they had no...,-0.5423,negative,0.90744895,0.084096044,0.008454903,approval,negative
chipotle-mexican-grill-plymouth-meeting-2,40.116192,-75.282959,Philadelphia,Chipotle Mexican Grill,5,"The guys at this location are super friendly. Sai , Cody, meek and Jason!!! Super cool staff .. I must say the new location is super cute though and I...",0.0,neutral,0.9293599,0.06336844,0.0072715976,admiration,negative
chipotle-mexican-grill-plymouth-meeting-2,40.116192,-75.282959,Philadelphia,Chipotle Mexican Grill,2,Selling undersized burritos to online and delivery customers even when paying for additions. Has happened multiple times at this location. Bad for chipotle...,0.9686,positive,0.0010828566,0.0085229445,0.9903942,disapproval,positive
chipotle-mexican-grill-springfield-11,39.9164136546746,-75.33377060921,Philadelphia,Chipotle Mexican Grill,5,Extremely clean.. good service.. it was a bummer that they were out of onions and peppers though. And wow that hot sauce had an awesome kick!!,0.0,neutral,0.42241922,0.5067337,0.07084709,admiration,negative
chipotle-mexican-grill-springfield-13,39.93833061414203,-75.35359031300436,Philadelphia,Chipotle Mexican Grill,4,"Great service! Very kind professional accommodating staff and it is also a welcoming atmosphere. 

They treat everyone the same and this is also a good...",0.9285,positive,0.0017277729,0.011304637,0.9869676,admiration,positive
chipotle-mexican-grill-springfield-13,39.93833061414203,-75.35359031300436,Philadelphia,Chipotle Mexican Grill,2,I come here 2 times a week for the past 3 years and almost everytime they're out of something whether it's meat or lettuce and I stopped ordering online...,-0.2263,negative,0.82926404,0.1604347,0.010301252,realization,negative
chipotle-mexican-grill-springfield-13,39.93833061414203,-75.35359031300436,Philadelphia,Chipotle Mexican Grill,1,"I got a burrito that looks like it was folded by a three year old. I mean what the actual fuck is this. Terrible, just terrible.",-0.802,negative,0.9808214,0.016421476,0.002757183,fear,negative
chipotle-mexican-grill-trevose,40.1373631041782,-74.9646481774878,Philadelphia,Chipotle Mexican Grill,3,"This Chipotle used to be better. I still love their fresh ingredients with a fast food-like speed, but this location is getting worse. I order all the time...",0.0129,positive,0.66178703,0.23955189,0.09866102,love,negative
chipotle-mexican-grill-trevose,40.1373631041782,-74.9646481774878,Philadelphia,Chipotle Mexican Grill,5,"Food was great! Looked decent, tasted recent!
Atmosphere was excellent! 
Music was bumping!",0.8741,positive,0.0021826276,0.015390798,0.9824265,admiration,positive
chipotle-mexican-grill-voorhees,39.85335269183292,-74.98255915485399,Philadelphia,Chipotle Mexican Grill,1,Terrible experiences at this location over the past year. The chips have been so stale they are inedible. The staff is unfriendly and food is put together...,0.2584,positive,0.3764457,0.53256196,0.09099232,fear,negative
chipotle-mexican-grill-voorhees,39.85335269183292,-74.98255915485399,Philadelphia,Chipotle Mexican Grill,5,I am not sure why this place has low reviews.. every time I go I love it!  Probably one of my favorite chipotles... They give great portions and they are...,-0.6808,negative,0.98398674,0.014080045,0.001933273,love,negative
chipotle-mexican-grill-warminster,40.197391,-75.082504,Philadelphia,Chipotle Mexican Grill,1,"Why is the chicken cold? Nachos stale? Flies everywhere and the tables are dirty. Queso is cold and kinda gross.  Bad food, dirty, lots of staff doing...",0.4019,positive,0.4804712,0.41832894,0.101199955,disgust,negative
chipotle-mexican-grill-warminster,40.197391,-75.082504,Philadelphia,Chipotle Mexican Grill,1,This is my first one star review and I don't write this lightly. Do yourself a favor and just don't come to this location. I've never had anything but...,0.2449,positive,0.022272268,0.20759729,0.7701305,caring,positive
chipotle-mexican-grill-wayne-2,40.0442449,-75.3792673,Philadelphia,Chipotle Mexican Grill,2,"The service here is always horrible. Whether it's forgetting something, giving the wrong food, give stale chips or just not putting enough meat in a taco,...",-0.6369,negative,0.96954423,0.027569925,0.0028858637,disgust,negative
chipotle-mexican-grill-wayne-2,40.0442449,-75.3792673,Philadelphia,Chipotle Mexican Grill,1,"What happened to chipotle? Saddened to see this business perform poorly time after time. Reduced 
Quantity , missing toppings,. I ordered veggie bowls and I...",-0.6808,negative,0.9472409,0.048402954,0.0043561333,curiosity,negative
chipotle-mexican-grill-wayne-2,40.0442449,-75.3792673,Philadelphia,Chipotle Mexican Grill,1,They both can easily win the rudest workers in the whole main line !  Both are rude impolite and miserable ! Because of you no one likes to come to this...,-0.7256,negative,0.9725071,0.023992432,0.0035004828,annoyance,negative
chipotle-mexican-grill-willow-grove,40.1435860245127,-75.1217490171793,Philadelphia,Chipotle Mexican Grill,1,"This was the worst Chipotle I've ever been too. Portions were very small, staff just did not care, sloppy station areas. I will never go here again",0.3182,positive,0.01192091,0.56881875,0.41926035,annoyance,positive
chipotle-philadelphia-10,39.923597,-75.141302,Philadelphia,Chipotle,1,"This Chipotle was pretty decent when it first opened. I'm not sure what happened, but it's nasty now. The place is filthy. It needs new management to set...",0.0,neutral,0.08927929,0.25274307,0.65797764,disapproval,positive
chipotle-philadelphia-10,39.923597,-75.141302,Philadelphia,Chipotle,3,"Chipotle is Chipotle. Nothing more, nothing less.

I've been to this location a few times. I've received decent service from the employees. They do not seem...",-0.6464,negative,0.7994891,0.16334759,0.037163354,admiration,negative
chipotle-philadelphia-10,39.923597,-75.141302,Philadelphia,Chipotle,1,"This has to be the worst Chipotle in the country. Used to be a totally fine location until about 3 months ago. Since, the staff has gotten rude, when they...",-0.719,negative,0.9237859,0.06411877,0.012095364,disgust,negative
chipotle-mexican-grill-cypress-4,29.91175017,-95.68562233,Houston,Chipotle Mexican Grill,4,"When I got to the restaurant, it was a bit messy. I wasn't going to dine in anyways, so I didn't mind. There was a long line, but I was patient. I knew they...",-0.1901,negative,0.27327964,0.5775553,0.1491651,approval,negative
chipotle-mexican-grill-cypress-4,29.91175017,-95.68562233,Houston,Chipotle Mexican Grill,1,"Service was just ok.  Food was awful!  She didn't even drain the beans and my bowl was swimming in bran juice.  Whole mean was bland and unappetizing.

Your...",-0.2714,negative,0.9565905,0.037400767,0.0060087196,disgust,negative
chipotle-mexican-grill-cypress-4,29.91175017,-95.68562233,Houston,Chipotle Mexican Grill,4,"SATURDAY FUN DAY!!!

 While out running errands and doing other fun stuff, I stopped here for a quick to-go-bite. I ordered the bowl with lettuce, white...",0.8079,positive,0.0032238693,0.05150173,0.9452744,joy,positive
chipotle-mexican-grill-houston-11,29.7365063354988,-95.514414,Houston,Chipotle Mexican Grill,3,"Customer service has improved, the employees there now are quicker to assist you or just simply acknowledge your presence. 
Food is okay.",0.6124,positive,0.006783026,0.100412436,0.8928045,approval,positive
chipotle-mexican-grill-houston-11,29.7365063354988,-95.514414,Houston,Chipotle Mexican Grill,1,There is no point in ordering ahead if they don't start making your order until you come in. Why wouldn't I just go through the line and wait? It would have...,-0.296,negative,0.6001568,0.36699197,0.03285127,annoyance,negative
chipotle-mexican-grill-houston-11,29.7365063354988,-95.514414,Houston,Chipotle Mexican Grill,1,"I used like to love chipotle, usually had it once a week. This location however, gave me food poisoning. I'll likely never eat at a chipotle again. I had a...",0.4404,positive,0.77409124,0.17464155,0.05126717,disgust,negative
chipotle-mexican-grill-houston-14,29.7796515,-95.5620913,Houston,Chipotle Mexican Grill,5,"I am a big burrito fan. But I observed Mexican Independence Day on September 16th, 2022. I decided to eat tacos which were their national food.

I paid...",0.1655,positive,0.01797342,0.5027216,0.47930497,approval,positive
chipotle-mexican-grill-houston-14,29.7796515,-95.5620913,Houston,Chipotle Mexican Grill,1,"This place is filthy! I don't know how they can stay open. Homeless man right when you walk in with all his belongings. Food all over counter, floors,...",0.0,neutral,0.9645176,0.032247752,0.0032347462,disgust,negative
chipotle-mexican-grill-houston-14,29.7796515,-95.5620913,Houston,Chipotle Mexican Grill,1,"Trash, normally chipotle is good but i ordered steak on my bowl and the steak was raw literally could feel a little bit of a cold bite in the middle, the...",0.2382,positive,0.65726817,0.29121694,0.051514886,approval,negative
chipotle-mexican-grill-houston-15,29.9963733972426,-95.5768246282244,Houston,Chipotle Mexican Grill,1,"This was my first time brining my family ( Me, wife, and 4 kids) to this location since we needed to get groceries after. 
I have been going to chipotle for...",0.0,neutral,0.013004804,0.5383809,0.44861424,approval,positive
chipotle-mexican-grill-houston-15,29.9963733972426,-95.5768246282244,Houston,Chipotle Mexican Grill,4,"The location is fairly small and the parking lot is not the easiest to navigate being right off of 249 and backing up to HEB. 
However I have never had a...",0.0,neutral,0.30544856,0.5547494,0.13980198,disapproval,negative
chipotle-mexican-grill-houston-16,29.691092165028937,-95.4156807,Houston,Chipotle Mexican Grill,5,Food was delicious. Especially liked kids food. Service was pretty fast despite the line. Pretty clean. We really enjoyed our family lunch with kids.,0.9282,positive,0.0014647809,0.008615447,0.9899198,admiration,positive
chipotle-mexican-grill-houston-16,29.691092165028937,-95.4156807,Houston,Chipotle Mexican Grill,1,"I tried to give this place too many chances to redeem their self but this is it for never would I come back to this location.Their service is poor,they...",0.1027,positive,0.9653405,0.030886097,0.0037734227,disapproval,negative
chipotle-mexican-grill-houston-17,29.709744729089785,-95.4011674112545,Houston,Chipotle Mexican Grill,4,"This spot easily gets busy around lunchtime since it's right in the heart of the med center, so be prepared to wait if you're heading over around noon. Most...",0.5542,positive,0.13707973,0.6852148,0.17770539,relief,positive
chipotle-mexican-grill-houston-17,29.709744729089785,-95.4011674112545,Houston,Chipotle Mexican Grill,3,"While this restaurant is pretty immaculate in cleanliness, they suffer in terms of consistency, quality, and service.

I placed a pick-up order to have a...",-0.0772,negative,0.68196946,0.27407706,0.04395342,disapproval,negative
chipotle-mexican-grill-houston-18,29.7746729689072,-95.397916,Houston,Chipotle Mexican Grill,4,It's a Chipotle. Nothing groundbreaking here since pretty much you will get the same food quality at any Chipotle in the US. So this review is solely based...,0.4939,positive,0.069096066,0.6065861,0.32431787,disapproval,positive
chipotle-mexican-grill-houston-18,29.7746729689072,-95.397916,Houston,Chipotle Mexican Grill,1,"And the award for the dirtiest chipotle goes to.... 

For the area this location is in, it is wild to me that they are able to operate a business so dirty....",0.0258,positive,0.9521512,0.042906184,0.004942657,disapproval,negative
chipotle-mexican-grill-houston-23,29.760338372178808,-95.36258329367551,Houston,Chipotle Mexican Grill,4,"Great chipotle location! Serves very well and fast, portion sizes are very good. 

Great spot near The Park",0.9334,positive,0.0011864329,0.010241038,0.9885725,admiration,positive
chipotle-mexican-grill-houston-23,29.760338372178808,-95.36258329367551,Houston,Chipotle Mexican Grill,1,"Ordeted carnita tacos. Food was good but had 1/4 cup of meat between 3 tacos. The girl said it would cost more for more meat. Badically I got 3 tortillas,...",0.2382,positive,0.42972755,0.45457155,0.11570092,approval,negative
chipotle-mexican-grill-houston-24,29.7322553036201,-95.4390661,Houston,Chipotle Mexican Grill,5,"I like the steak burritos , fast service , nice location walking distance oh they have a patio",0.6486,positive,0.0019375071,0.026052307,0.97201014,admiration,positive
chipotle-mexican-grill-houston-24,29.7322553036201,-95.4390661,Houston,Chipotle Mexican Grill,1,Slightly bigger Hispanic bearded worker though it was funny to go around the corner and mock me with his other coworker. Needs to worry about them orders...,-0.4215,negative,0.42511085,0.48308423,0.09180488,amusement,negative
chipotle-mexican-grill-houston-24,29.7322553036201,-95.4390661,Houston,Chipotle Mexican Grill,1,"I haven't been to chipotle in a long time.  So I was excited to introduce my daughter to it. What a disappointment though.  First, have you ever wondered...",-0.1585,negative,0.4477328,0.33585948,0.21640769,disappointment,negative
chipotle-mexican-grill-houston-25,29.7683754721383,-95.6241177008014,Houston,Chipotle Mexican Grill,4,"We've been to this location several times now - both takeout and dining in.

It is a smaller space, but there is a lot of indoor seating (bar seating and...",-0.34,negative,0.012868786,0.29427612,0.6928552,approval,positive
chipotle-mexican-grill-houston-25,29.7683754721383,-95.6241177008014,Houston,Chipotle Mexican Grill,1,I placed my order through UberEats and received the incorrect order. My order consisted of chicken plus extra portion. I have already disputed those issues...,-0.34,negative,0.8226501,0.16640908,0.010940929,disapproval,negative
chipotle-mexican-grill-houston-25,29.7683754721383,-95.6241177008014,Houston,Chipotle Mexican Grill,4,I stopped in today cause I was craving tacos. I usually get 3 veggie tacos with beans on the side. My order is pretty simple and no way to mess it up...,0.0,neutral,0.006910646,0.6228399,0.37024942,approval,positive
chipotle-mexican-grill-houston-26,29.746449,-95.376469,Houston,Chipotle Mexican Grill,5,"Chipotle is a fast-casual chain that consistently delivers on flavor and freshness, and their Chicken Burrito is a true standout. When it comes to a...",0.4215,positive,0.0012507437,0.049026214,0.949723,admiration,positive
chipotle-mexican-grill-houston-26,29.746449,-95.376469,Houston,Chipotle Mexican Grill,1,"Terrible service, staff 100% does not want to be there lol. And I get it! But hey...not my problem lmao. Food is meh in comparison to other locations,...",0.3359,positive,0.9105628,0.07673973,0.012697504,disapproval,negative
chipotle-mexican-grill-houston-26,29.746449,-95.376469,Houston,Chipotle Mexican Grill,5,"I mean seriously, who ever gets tired of this place! 

Clean but busy? 
Fast but fresh? 

Now with rising food prices, almost the same price as Mc Donalds!...",0.5337,positive,0.9047116,0.08319922,0.012089193,curiosity,negative
chipotle-mexican-grill-houston-29,29.9038179251092,-95.5514993171793,Houston,Chipotle Mexican Grill,4,"Got fast friendly service from this location. All the food tasted great! flavors on point in Chipotle location 

If you like chipotle and that text Max, I...",0.8777,positive,0.0011927399,0.020724138,0.97808313,admiration,positive
chipotle-mexican-grill-houston-29,29.9038179251092,-95.5514993171793,Houston,Chipotle Mexican Grill,3,I'd like to update my review of this location. I think the in-person service has been much better since the time of my last review. The staff are much more...,0.6597,positive,0.013491829,0.09093286,0.89557534,approval,positive
chipotle-mexican-grill-houston-29,29.9038179251092,-95.5514993171793,Houston,Chipotle Mexican Grill,1,HORRIBLE CUSTOMER SERVICE I ORDERED 60 dollars worth of food and it was cold soggy slimy I have left the pictures on the page and when k called they hung up...,-0.516,negative,0.9745206,0.02317149,0.0023078804,disapproval,negative
chipotle-mexican-grill-houston-3,29.7320109291085,-95.466318,Houston,Chipotle Mexican Grill,1,If you don't want to work just say that lol the majority of these people have attitudes over the simplest questions. I asked for them to restock the green...,0.0,neutral,0.38560346,0.5451528,0.06924376,amusement,negative
chipotle-mexican-grill-houston-31,29.81201583543358,-95.42221542813525,Houston,Chipotle Mexican Grill,1,"Terrible service, I walked in two hours before closing and they were out of mostly everything. That's not even the most frustrating part--the cashier...",0.1901,positive,0.20557685,0.65019727,0.14422585,anger,negative
chipotle-mexican-grill-houston-33,29.96425,-95.5435751011998,Houston,Chipotle Mexican Grill,5,Come on in... There is no line! Friendly service. Hurry before they run out of chips! I can't believe it's 8:15pm. Hardly seems like dinner time. There's...,0.5867,positive,0.22039108,0.37770438,0.40190446,surprise,positive
chipotle-mexican-grill-houston-33,29.96425,-95.5435751011998,Houston,Chipotle Mexican Grill,1,Should have listened to the previous 1 star reviews. They are out of half of all their ingredients over an hour and a half before closing. Should just list...,0.0,neutral,0.756245,0.22779928,0.01595565,realization,negative
chipotle-mexican-grill-houston-35,29.7470767643793,-95.410282,Houston,Chipotle Mexican Grill,5,Barbacoa was good. Service: fast. Ambiance: good. I didn't mind one of the workers sister or maybe daughter being there talking in the phone loudly because...,0.7003,positive,0.011499928,0.085905954,0.90259415,admiration,positive
chipotle-mexican-grill-houston-35,29.7470767643793,-95.410282,Houston,Chipotle Mexican Grill,3,The food tastes like chipotle here. Nothing super special. There is parking in the back. There's some random pettiness here though and I'm all about that...,-0.4412,negative,0.5006141,0.3656912,0.13369477,approval,negative
chipotle-mexican-grill-houston-37,29.8770303,-95.645839,Houston,Chipotle Mexican Grill,2,"I come here often and always get the quesaburrito. It's a quesadilla and burrito mixed in one! It's known by most if not all employees.

2 tortillas with...",0.0,neutral,0.012973748,0.6551495,0.33187675,approval,positive
chipotle-mexican-grill-houston-37,29.8770303,-95.645839,Houston,Chipotle Mexican Grill,1,"I ordered a pickup for steak, rice, black beans, sour cream, and cheese. I discovered when I got home they actually made my bowl chicken, sour cream, and...",0.0,neutral,0.10017806,0.71101755,0.18880433,realization,positive
chipotle-mexican-grill-houston-37,29.8770303,-95.645839,Houston,Chipotle Mexican Grill,4,A line of customers usually is a good sign that the food is good or the service is really slow.  My son and I decided to try their food.  There were 6...,0.7003,positive,0.033135336,0.35810956,0.6087551,approval,positive
chipotle-mexican-grill-houston-39,29.7806297321597,-95.5380354076624,Houston,Chipotle Mexican Grill,1,HORRIBLE... I was waiting for assistance while the employee stood in front of me cleaning the food compartments. She's didn't stop and ask if she could help...,-0.5106,negative,0.9437784,0.046504375,0.00971724,sadness,negative
chipotle-mexican-grill-houston-39,29.7806297321597,-95.5380354076624,Houston,Chipotle Mexican Grill,1,This particular chipotle has demonstrated to be the worst fast food/delivery restaurant ever. Either the management isn't confident or the employees are...,-0.7736,negative,0.96976906,0.028202415,0.002028542,disgust,negative
chipotle-mexican-grill-houston-39,29.7806297321597,-95.5380354076624,Houston,Chipotle Mexican Grill,2,"I dread coming to this location. I still come because I enjoy eating chipotle but most the time, this location disappoints. The employees here are never...",0.2235,positive,0.84745324,0.1397341,0.01281267,disappointment,negative
chipotle-mexican-grill-houston-41,29.7390096,-95.4625181,Houston,Chipotle Mexican Grill,2,Chipotle is my favorite food and I try different place but I find out the one in The Galleria mall is really bad with not friendly costumer service...,-0.824,negative,0.67393863,0.24895847,0.07710289,disapproval,negative
chipotle-mexican-grill-houston-41,29.7390096,-95.4625181,Houston,Chipotle Mexican Grill,1,I usually enjoy Chipotle but I will never order from this location again. I got a veggie bowl that was very small... The bottom of the bowl was not even...,0.2732,positive,0.91645163,0.07311547,0.010432886,joy,negative
chipotle-mexican-grill-houston-41,29.7390096,-95.4625181,Houston,Chipotle Mexican Grill,2,Not a great experience since I ended up with the mother of all GI problems later that evening. Biggest complaint outside of getting an ick stomach was the...,-0.8017,negative,0.96486336,0.03053121,0.0046054656,disapproval,negative
chipotle-mexican-grill-houston-43,29.698474,-95.518281,Houston,Chipotle Mexican Grill,5,"Tried the chicken Al Pastor. Joselen, the manager, kindly accommodated my dietary restrictions. The meat was delicious, and her staff are well trained....",0.8402,positive,0.0025376626,0.039012786,0.95844954,approval,positive
chipotle-mexican-grill-houston-43,29.698474,-95.518281,Houston,Chipotle Mexican Grill,2,"Ordered online and marked order as ready, walked in and it wasnt ready and put behind 4-7 people. I also beaver get the extra servings I pay for (protein)....",0.5574,positive,0.5803714,0.3920708,0.027557844,approval,negative
chipotle-mexican-grill-houston-43,29.698474,-95.518281,Houston,Chipotle Mexican Grill,1,"I tried to give this place a chance but this is the end of the line for me. The last time I went there, there was huge strands of hair in my food. I left a...",0.5346,positive,0.8682387,0.12106886,0.010692389,realization,negative
chipotle-mexican-grill-houston-44,29.7697320860663,-95.1818909978504,Houston,Chipotle Mexican Grill,4,"Usually never have a complain about Chipotle. This time, the food was slightly less flavored. Nonetheless, I still enjoyed my meal. The staff was a little...",0.6608,positive,0.037717998,0.17438842,0.7878936,joy,positive
